"","week.day","hour","Leeds.trains","Leeds.av.delay","Sheffield.trains","Sheffield.av.delay","Nottingham.trains","Nottingham.av.delay","arrival.to","arrival.time","arrival.schedule","delay.secs","train_code"
"11600","Friday",9,42,0,23,0,13,0,"NTNG","09:57:02","09:58:00",-58,"1Y13"
"11601","Monday",13,42,0,25,0,14,0,"NTNG","13:53:38","13:58:00",-262,"1Y29"
"11602","Tuesday",18,44,0,23,0,13,0,"NTNG","18:54:20","18:58:00",-220,"1Y49"
"11603","Sunday",13,22,0,13,0,5,0,"NTNG","13:55:30","13:58:00",-150,"1Y29"
"11604","Thursday",14,40,0,24,0,14,0,"NTNG","14:55:29","14:58:00",-151,"1Y33"
"11605","Saturday",11,39,4,22,3.5,13,0,"NTNG","11:56:27","11:58:00",-93,"1Y21"
"11606","Saturday",14,37,0,24,0,14,0,"NTNG","14:52:49","14:58:00",-311,"1Y33"
"11607","Friday",14,37,0.5,21,0,15,0,"NTNG","14:57:40","14:58:00",-20,"1Y33"
"11608","Monday",8,39,1,21,0,14,0,"NTNG","08:57:15","08:58:00",-45,"1Y09"
"11609","Friday",8,38,0,20,1.25,13,0,"NTNG","08:54:55","08:58:00",-185,"1Y09"
"11610","Friday",15,41,1,22,0.5,14,0,"NTNG","15:54:08","15:58:00",-232,"1Y37"
"11611","Thursday",10,43,2.5,23,0,14,0,"NTNG","10:56:03","10:58:00",-117,"1Y17"
"11612","Friday",7,32,0,18,0,11,0,"NTNG","07:51:23","07:58:00",-397,"1Y05"
"11613","Wednesday",18,47,1,21,2,11,0,"NTNG","18:59:20","18:58:00",80,"1Y49"
"11614","Tuesday",11,42,0,21,0,15,0,"NTNG","11:56:27","11:58:00",-93,"1Y21"
"11615","Thursday",11,41,1.5,21,0,14,0,"NTNG","11:53:56","11:58:00",-244,"1Y21"
"11616","Thursday",8,41,0,23,0,14,0,"NTNG","08:59:16","08:58:00",76,"1Y09"
"11617","Monday",9,41,3,22,1.75,14,0,"NTNG","09:59:23","09:58:00",83,"1Y13"
"11618","Wednesday",16,37,0,20,1,14,0,"NTNG","16:53:47","16:58:00",-253,"1Y41"
"11619","Thursday",10,41,0,24,0,14,0,"NTNG","10:52:33","10:58:00",-327,"1Y17"
"11620","Thursday",19,38,0.25,24,0.5,10,0,"NTNG","19:52:44","19:58:00",-316,"1Y53"
"11621","Tuesday",16,38,1.5,23,2,14,0,"NTNG","17:18:41","16:58:00",1241,"1Y41"
"11622","Thursday",10,36,0,24,0,14,0,"NTNG","10:54:56","10:58:00",-184,"1Y17"
"11623","Sunday",17,20,0.25,16,1.75,10,0,"NTNG","18:03:32","17:58:00",332,"1Y45"
"11624","Saturday",19,39,0,22,0,12,0,"NTNG","19:56:13","19:58:00",-107,"1Y53"
"11625","Friday",18,44,0.5,20,1.75,15,0,"NTNG","18:57:50","18:58:00",-10,"1Y49"
"11626","Tuesday",13,40,1.75,23,0,14,0,"NTNG","13:54:45","13:58:00",-195,"1Y29"
"11627","Thursday",11,41,1,23,3,14,0,"NTNG","11:58:57","11:58:00",57,"1Y21"
"11628","Wednesday",16,36,0.25,21,1,14,0,"NTNG","16:51:59","16:58:00",-361,"1Y41"
"11629","Monday",15,39,0,24,0,14,0,"NTNG","15:53:08","15:58:00",-292,"1Y37"
"11630","Monday",11,42,1.5,22,0,14,0,"NTNG","11:53:42","11:58:00",-258,"1Y21"
"11631","Friday",13,39,2,24,1.25,14,0,"NTNG","13:59:38","13:58:00",98,"1Y29"
"11632","Wednesday",14,39,0,23,0,14,0,"NTNG","14:53:22","14:58:00",-278,"1Y33"
"11633","Thursday",9,43,0,21,0.5,14,0,"NTNG","09:52:16","09:58:00",-344,"1Y13"
"11634","Wednesday",18,45,0.5,24,0,13,0,"NTNG","18:54:22","18:58:00",-218,"1Y49"
"11635","Wednesday",7,33,0,16,0,11,0,"NTNG","07:56:40","07:58:00",-80,"1Y05"
"11636","Sunday",17,27,0,16,-0.5,10,0,"NTNG","17:59:19","17:58:00",79,"1Y45"
"11637","Wednesday",9,43,0.5,22,2.5,13,0,"NTNG","09:53:54","09:58:00",-246,"1Y13"
"11638","Saturday",18,40,0,23,4.5,12,0,"NTNG","18:57:17","18:58:00",-43,"1Y49"
"11639","Friday",10,42,0,27,0,14,0,"NTNG","10:55:56","10:58:00",-124,"1Y17"
"11640","Sunday",18,28,0,8,0,5,0,"NTNG","18:55:38","18:58:00",-142,"1Y49"
"11641","Tuesday",20,39,0,22,0,11,1,"NTNG","20:53:37","20:58:00",-263,"1Y57"
"11642","Tuesday",8,41,0,22,0,13,0,"NTNG","08:58:38","08:58:00",38,"1Y09"
"11643","Tuesday",9,47,0.5,23,0,11,0,"NTNG","09:52:52","09:58:00",-308,"1Y13"
"11644","Thursday",11,40,0.5,19,1,14,0,"NTNG","11:54:34","11:58:00",-206,"1Y21"
"11645","Monday",13,43,0,24,1.5,14,0,"NTNG","13:53:51","13:58:00",-249,"1Y29"
"11646","Monday",13,33,4,20,0,14,0,"NTNG","13:59:00","13:58:00",60,"1Y29"
"11647","Friday",18,44,0,24,1,14,0,"NTNG","18:56:12","18:58:00",-108,"1Y49"
"11648","Sunday",11,26,0,12,0,3,0,"NTNG","11:50:38","11:58:00",-442,"1Y21"
"11649","Saturday",12,35,0,22,0.25,13,0,"NTNG","12:53:06","12:58:00",-294,"1Y25"
"11650","Sunday",16,21,0,21,0,8,0,"NTNG","16:54:39","16:58:00",-201,"1Y41"
"11651","Friday",18,44,0,22,1,16,2.75,"NTNG","19:01:48","18:58:00",228,"1Y49"
"11652","Sunday",10,21,0,7,0,4,0,"NTNG","10:57:40","10:58:00",-20,"1Y17"
"11653","Monday",17,38,0,23,1.5,15,0,"NTNG","17:55:29","17:58:00",-151,"1Y45"
"11654","Thursday",18,44,0,24,1.25,15,1,"NTNG","18:57:50","18:58:00",-10,"1Y49"
"11655","Thursday",18,47,0.5,22,0,14,0,"NTNG","18:55:15","18:58:00",-165,"1Y49"
"11656","Monday",19,44,0,23,2.5,13,0,"NTNG","19:54:26","19:58:00",-214,"1Y53"
"11657","Saturday",15,36,0,21,1.5,13,0,"NTNG","15:56:03","15:58:00",-117,"1Y37"
"11658","Saturday",9,44,0,24,0,13,0,"NTNG","09:53:14","09:58:00",-286,"1Y13"
"11659","Sunday",17,25,0,17,0,10,0,"NTNG","17:58:08","17:58:00",8,"1Y45"
"11660","Friday",20,37,5,25,9,11,0,"NTNG","21:19:55","20:58:00",1315,"1Y57"
"11661","Monday",10,38,1,20,0,13,0,"NTNG","10:56:06","10:58:00",-114,"1Y17"
"11662","Sunday",16,22,0,20,0,8,0,"NTNG","16:56:41","16:58:00",-79,"1Y41"
"11663","Sunday",16,22,0,20,0,8,0,"NTNG","16:58:15","16:58:00",15,"1Y41"
"11664","Wednesday",12,40,0.5,22,0.75,13,0,"NTNG","12:54:36","12:58:00",-204,"1Y25"
"11665","Friday",11,42,0,24,0,14,0,"NTNG","12:01:22","11:58:00",202,"1Y21"
"11666","Monday",17,46,0,22,0,15,0,"NTNG","17:57:27","17:58:00",-33,"1Y45"
"11667","Wednesday",7,32,0,17,0,11,0,"NTNG","07:52:03","07:58:00",-357,"1Y05"
"11668","Monday",8,38,1,23,1,12,0,"NTNG","08:57:26","08:58:00",-34,"1Y09"
"11669","Friday",13,41,0,26,1,14,0,"NTNG","13:57:10","13:58:00",-50,"1Y29"
"11670","Wednesday",8,40,0,21,0,15,0,"NTNG","08:59:15","08:58:00",75,"1Y09"
"11671","Thursday",9,44,0.5,22,0.5,13,0,"NTNG","09:55:19","09:58:00",-161,"1Y13"
"11672","Monday",13,40,0,26,0.25,13,0,"NTNG","13:53:02","13:58:00",-298,"1Y29"
"11673","Thursday",13,45,0,23,0,14,0,"NTNG","13:53:30","13:58:00",-270,"1Y29"
"11674","Tuesday",14,38,0,22,0.25,14,0,"NTNG","14:52:42","14:58:00",-318,"1Y33"
"11675","Saturday",17,36,2.5,22,2,14,1.5,"NTNG","17:54:51","17:58:00",-189,"1Y45"
"11676","Thursday",10,41,0,23,0.5,13,0,"NTNG","10:57:16","10:58:00",-44,"1Y17"
"11677","Monday",20,39,1,25,1,11,0,"NTNG","20:55:01","20:58:00",-179,"1Y57"
"11678","Monday",12,41,0.5,21,1.5,14,0,"NTNG","12:54:27","12:58:00",-213,"1Y25"
"11679","Friday",11,37,0,20,0.25,15,0,"NTNG","11:52:31","11:58:00",-329,"1Y21"
"11680","Wednesday",13,39,1,25,0,14,0,"NTNG","13:54:33","13:58:00",-207,"1Y29"
"11681","Wednesday",8,39,1.5,21,1,13,0,"NTNG","08:55:04","08:58:00",-176,"1Y09"
"11682","Friday",11,42,0,22,0,14,0,"NTNG","11:53:48","11:58:00",-252,"1Y21"
"11683","Tuesday",20,42,3.5,23,4.5,10,0,"NTNG","20:55:29","20:58:00",-151,"1Y57"
"11684","Friday",15,40,0,22,0.75,14,0,"NTNG","15:55:07","15:58:00",-173,"1Y37"
"11685","Thursday",17,32,0,22,0,15,0,"NTNG","18:01:39","17:58:00",219,"1Y45"
"11686","Sunday",12,22,0.75,12,0,6,0,"NTNG","12:54:52","12:58:00",-188,"1Y25"
"11687","Wednesday",20,39,0.5,23,2,11,0,"NTNG","20:54:40","20:58:00",-200,"1Y57"
"11688","Tuesday",8,40,0,23,1,14,0,"NTNG","08:59:03","08:58:00",63,"1Y09"
"11689","Saturday",16,34,0.5,23,1,11,0,"NTNG","17:12:19","16:58:00",859,"1Y41"
"11690","Thursday",20,40,0.25,23,0.5,11,0,"NTNG","20:56:01","20:58:00",-119,"1Y57"
"11691","Saturday",17,38,0,24,0,13,0,"NTNG","17:54:32","17:58:00",-208,"1Y45"
"11692","Wednesday",15,39,0,23,0,14,0,"NTNG","15:52:46","15:58:00",-314,"1Y37"
"11693","Wednesday",17,41,0,21,0,14,0,"NTNG","17:53:30","17:58:00",-270,"1Y45"
"11694","Saturday",16,37,0,23,0.5,12,0,"NTNG","16:54:09","16:58:00",-231,"1Y41"
"11695","Tuesday",12,37,0,17,3,14,0,"NTNG","13:11:22","12:58:00",802,"1Y25"
"11696","Monday",12,40,0.75,20,0.5,12,0,"NTNG","12:54:33","12:58:00",-207,"1Y25"
"11697","Wednesday",16,35,0.5,23,0.5,14,0,"NTNG","16:54:58","16:58:00",-182,"1Y41"
"11698","Friday",20,36,1.5,20,0,11,0,"NTNG","21:01:43","20:58:00",223,"1Y57"
"11699","Thursday",13,39,1,24,0,14,0,"NTNG","13:52:37","13:58:00",-323,"1Y29"
"11700","Friday",9,40,1.5,22,0.25,12,1.25,"NTNG","09:57:19","09:58:00",-41,"1Y13"
"11701","Thursday",15,38,0,24,1.5,14,0,"NTNG","15:57:00","15:58:00",-60,"1Y37"
"11702","Tuesday",13,41,0,25,0,14,0,"NTNG","13:52:37","13:58:00",-323,"1Y29"
"11703","Tuesday",15,41,0.5,23,0,13,0,"NTNG","15:56:22","15:58:00",-98,"1Y37"
"11704","Thursday",17,42,0,20,0,14,0,"NTNG","17:58:31","17:58:00",31,"1Y45"
"11705","Monday",13,45,0,25,0.5,14,0,"NTNG","13:54:54","13:58:00",-186,"1Y29"
"11706","Wednesday",19,43,0,20,0,13,0,"NTNG","19:55:45","19:58:00",-135,"1Y53"
"11707","Sunday",10,18,0,9,0,5,0,"NTNG","10:54:36","10:58:00",-204,"1Y17"
"11708","Sunday",20,20,0.5,20,0.5,7,0,"NTNG","20:53:36","20:58:00",-264,"1Y57"
"11709","Sunday",12,25,0,9,0,5,0,"NTNG","12:58:42","12:58:00",42,"1Y25"
"11710","Monday",19,47,3.5,21,0,14,0,"NTNG","19:54:39","19:58:00",-201,"1Y53"
"11711","Friday",14,37,0,19,2,14,0,"NTNG","14:54:36","14:58:00",-204,"1Y33"
"11712","Sunday",20,23,0.5,19,0,8,0,"NTNG","20:53:30","20:58:00",-270,"1Y57"
"11713","Wednesday",17,42,0,21,0,15,0,"NTNG","17:54:54","17:58:00",-186,"1Y45"
"11714","Tuesday",20,40,0.75,26,0.5,11,0,"NTNG","20:56:00","20:58:00",-120,"1Y57"
"11715","Monday",9,43,0.5,22,0.5,13,0,"NTNG","09:54:17","09:58:00",-223,"1Y13"
"11716","Wednesday",20,38,0,23,0,12,0.5,"NTNG","20:54:41","20:58:00",-199,"1Y57"
"11717","Thursday",9,43,1.5,22,2,12,0,"NTNG","09:53:37","09:58:00",-263,"1Y13"
"11718","Friday",19,43,6,21,4,13,0,"NTNG","20:13:29","19:58:00",929,"1Y53"
"11719","Saturday",9,39,0,25,0,13,0,"NTNG","09:52:36","09:58:00",-324,"1Y13"
"11720","Friday",20,40,4.25,22,0.5,11,0.5,"NTNG","20:53:27","20:58:00",-273,"1Y57"
"11721","Monday",12,41,0,19,1.5,14,0,"NTNG","12:57:54","12:58:00",-6,"1Y25"
"11722","Wednesday",10,44,0,20,0.5,13,0.5,"NTNG","11:00:48","10:58:00",168,"1Y17"
"11723","Wednesday",20,39,2,24,1,11,0,"NTNG","20:54:40","20:58:00",-200,"1Y57"
"11724","Tuesday",15,39,0,25,0.5,14,0,"NTNG","15:53:18","15:58:00",-282,"1Y37"
"11725","Monday",17,41,0,24,0,14,0,"NTNG","17:53:20","17:58:00",-280,"1Y45"
"11726","Wednesday",9,43,0.5,21,0,13,0,"NTNG","09:55:37","09:58:00",-143,"1Y13"
"11727","Wednesday",19,41,1,24,0,14,0,"NTNG","19:58:27","19:58:00",27,"1Y53"
"11728","Wednesday",17,37,0,19,1.5,14,0,"NTNG","18:17:32","17:58:00",1172,"1Y45"
"11729","Thursday",15,36,0.25,22,0.5,14,0,"NTNG","15:54:10","15:58:00",-230,"1Y37"
"11730","Tuesday",10,40,0,22,0,14,0,"NTNG","10:54:38","10:58:00",-202,"1Y17"
"11731","Saturday",13,38,0,22,0,13,0,"NTNG","13:54:11","13:58:00",-229,"1Y29"
"11732","Monday",10,40,0,21,0,14,0,"NTNG","10:58:46","10:58:00",46,"1Y17"
"11733","Friday",10,41,0,24,0.5,14,0,"NTNG","10:52:49","10:58:00",-311,"1Y17"
"11734","Wednesday",10,41,0,23,0,11,0,"NTNG","10:58:25","10:58:00",25,"1Y17"
"11735","Monday",12,39,1,22,0.25,14,0.75,"NTNG","12:55:05","12:58:00",-175,"1Y25"
"11736","Wednesday",10,40,0,25,0,14,0,"NTNG","10:55:35","10:58:00",-145,"1Y17"
"11737","Friday",19,40,1,23,2.5,12,0,"NTNG","19:57:05","19:58:00",-55,"1Y53"
"11738","Tuesday",19,42,5,22,2.25,14,0.5,"NTNG","19:53:16","19:58:00",-284,"1Y53"
"11739","Monday",16,36,0.25,25,1,13,0,"NTNG","16:53:41","16:58:00",-259,"1Y41"
"11740","Saturday",9,41,0,22,0,13,0,"NTNG","09:52:56","09:58:00",-304,"1Y13"
"11741","Tuesday",16,37,0,22,0,14,0,"NTNG","16:54:45","16:58:00",-195,"1Y41"
"11742","Thursday",9,41,0,21,0,15,0.5,"NTNG","09:52:48","09:58:00",-312,"1Y13"
"11743","Thursday",12,36,1,20,2.75,14,0,"NTNG","12:55:15","12:58:00",-165,"1Y25"
"11744","Friday",8,39,0.5,22,0,13,0,"NTNG","08:58:39","08:58:00",39,"1Y09"
"11745","Wednesday",11,40,0,23,0,14,0,"NTNG","11:54:25","11:58:00",-215,"1Y21"
"11746","Thursday",13,38,0,23,0,12,0,"NTNG","13:53:42","13:58:00",-258,"1Y29"
"11747","Tuesday",14,38,0,18,0,14,0,"NTNG","14:53:02","14:58:00",-298,"1Y33"
"11748","Saturday",15,32,0,23,0,13,0,"NTNG","15:54:57","15:58:00",-183,"1Y37"
"11749","Thursday",7,32,0,19,0,11,0,"NTNG","07:51:51","07:58:00",-369,"1Y05"
"11750","Tuesday",19,37,0.5,24,0.25,14,0,"NTNG","19:54:37","19:58:00",-203,"1Y53"
"11751","Wednesday",17,42,0,21,0,15,0,"NTNG","17:57:28","17:58:00",-32,"1Y45"
"11752","Sunday",20,24,0,19,0,7,0,"NTNG","20:55:52","20:58:00",-128,"1Y57"
"11753","Friday",8,36,1,21,2,11,0,"NTNG","08:58:59","08:58:00",59,"1Y09"
"11754","Tuesday",10,44,0,25,0,13,0,"NTNG","10:52:52","10:58:00",-308,"1Y17"
"11755","Sunday",10,23,0,7,0,7,0,"NTNG","10:55:41","10:58:00",-139,"1Y17"
"11756","Wednesday",8,39,1,21,0.5,13,0,"NTNG","08:55:06","08:58:00",-174,"1Y09"
"11757","Friday",11,41,0,21,0,16,0,"NTNG","11:54:32","11:58:00",-208,"1Y21"
"11758","Wednesday",17,45,0,22,0,15,0,"NTNG","17:54:30","17:58:00",-210,"1Y45"
"11759","Wednesday",15,36,0,21,1,14,0,"NTNG","15:53:14","15:58:00",-286,"1Y37"
"11760","Tuesday",19,43,1,21,2,13,0,"NTNG","19:56:15","19:58:00",-105,"1Y53"
"11761","Saturday",19,40,0,25,1,12,1,"NTNG","19:54:23","19:58:00",-217,"1Y53"
"11762","Wednesday",9,43,1,21,2,13,0.5,"NTNG","09:56:09","09:58:00",-111,"1Y13"
"11763","Friday",19,44,0,20,0,14,0,"NTNG","19:57:45","19:58:00",-15,"1Y53"
"11764","Sunday",12,26,3.25,10,0,6,0,"NTNG","13:15:03","12:58:00",1023,"1Y25"
"11765","Monday",15,38,0,22,0.25,14,0,"NTNG","15:53:39","15:58:00",-261,"1Y37"
"11766","Wednesday",14,33,1,23,5.5,12,0.25,"NTNG","14:55:32","14:58:00",-148,"1Y33"
"11767","Saturday",16,32,0.5,23,0,14,0,"NTNG","16:59:38","16:58:00",98,"1Y41"
"11768","Monday",10,41,0,23,0.5,14,0,"NTNG","10:53:30","10:58:00",-270,"1Y17"
"11769","Wednesday",19,41,0,23,0,13,0,"NTNG","19:59:01","19:58:00",61,"1Y53"
"11770","Saturday",14,38,0,23,0,12,0.25,"NTNG","14:57:40","14:58:00",-20,"1Y33"
"11771","Monday",17,42,0.25,22,0,15,0,"NTNG","18:05:20","17:58:00",440,"1Y45"
"11772","Saturday",10,35,0,25,0,13,0,"NTNG","10:55:27","10:58:00",-153,"1Y17"
"11773","Monday",15,36,0,21,0,14,0,"NTNG","15:57:29","15:58:00",-31,"1Y37"
"11774","Tuesday",7,34,0,18,0,11,0,"NTNG","07:56:53","07:58:00",-67,"1Y05"
"11775","Tuesday",19,41,0.5,23,0,13,0,"NTNG","19:54:41","19:58:00",-199,"1Y53"
"11776","Thursday",12,37,0,20,0.5,14,0,"NTNG","12:58:38","12:58:00",38,"1Y25"
"11777","Tuesday",15,37,0,22,0,14,0,"NTNG","15:51:43","15:58:00",-377,"1Y37"
"11778","Saturday",13,39,0,25,1,13,0.5,"NTNG","13:53:23","13:58:00",-277,"1Y29"
"11779","Sunday",11,25,0,14,0,3,0,"NTNG","11:51:00","11:58:00",-420,"1Y21"
"11780","Monday",18,44,0,23,0,14,0,"NTNG","18:56:58","18:58:00",-62,"1Y49"
"11781","Friday",8,37,0,21,0.5,14,0,"NTNG","08:54:58","08:58:00",-182,"1Y09"
"11782","Thursday",10,41,0,26,0,13,0,"NTNG","10:55:52","10:58:00",-128,"1Y17"
"11783","Saturday",20,30,1.75,22,0.25,11,0,"NTNG","20:54:27","20:58:00",-213,"1Y57"
"11784","Saturday",15,40,0,21,0,14,0,"NTNG","15:53:33","15:58:00",-267,"1Y37"
"11785","Monday",9,41,2,22,0.25,13,0,"NTNG","09:54:03","09:58:00",-237,"1Y13"
"11786","Saturday",11,31,0,23,0,13,0,"NTNG","11:56:17","11:58:00",-103,"1Y21"
"11787","Thursday",10,44,0.25,23,1.5,15,0,"NTNG","10:59:33","10:58:00",93,"1Y17"
"11788","Wednesday",17,43,1,22,0,15,0,"NTNG","17:56:00","17:58:00",-120,"1Y45"
"11789","Tuesday",17,43,0.5,21,0,15,0,"NTNG","18:06:15","17:58:00",495,"1Y45"
"11790","Friday",14,38,0.75,21,0,14,0,"NTNG","14:58:18","14:58:00",18,"1Y33"
"11791","Tuesday",18,46,0,20,1.5,14,0,"NTNG","18:54:23","18:58:00",-217,"1Y49"
"11792","Tuesday",8,37,0,19,0,14,0,"NTNG","08:55:41","08:58:00",-139,"1Y09"
"11793","Monday",9,44,0.5,21,0,13,0,"NTNG","09:52:47","09:58:00",-313,"1Y13"
"11794","Wednesday",10,41,0,22,0,14,0,"NTNG","10:55:46","10:58:00",-134,"1Y17"
"11795","Wednesday",16,36,0,20,0,14,0,"NTNG","17:01:20","16:58:00",200,"1Y41"
"11796","Wednesday",19,40,1,23,0,13,0,"NTNG","19:54:07","19:58:00",-233,"1Y53"
"11797","Thursday",20,39,1.5,25,2.5,11,0,"NTNG","20:54:56","20:58:00",-184,"1Y57"
"11798","Wednesday",13,40,0,25,0,14,0,"NTNG","13:57:11","13:58:00",-49,"1Y29"
"11799","Wednesday",15,36,0.25,22,4,14,0,"NTNG","15:56:22","15:58:00",-98,"1Y37"
"11800","Saturday",14,35,0.5,23,0,14,0,"NTNG","14:53:15","14:58:00",-285,"1Y33"
"11801","Thursday",14,41,0,21,0,14,0,"NTNG","14:54:33","14:58:00",-207,"1Y33"
"11802","Thursday",18,44,0.25,24,1.5,14,0.25,"NTNG","18:59:27","18:58:00",87,"1Y49"
"11803","Thursday",7,32,0,17,0,11,0,"NTNG","07:52:36","07:58:00",-324,"1Y05"
"11804","Wednesday",15,38,0.75,21,1.5,15,0,"NTNG","15:53:46","15:58:00",-254,"1Y37"
"11805","Tuesday",9,43,3,22,0,13,0,"NTNG","10:08:05","09:58:00",605,"1Y13"
"11806","Sunday",13,23,1,12,1.5,2,0.75,"NTNG","13:59:18","13:58:00",78,"1Y29"
"11807","Monday",12,41,0,21,0,14,0,"NTNG","13:00:13","12:58:00",133,"1Y25"
"11808","Wednesday",8,39,0,21,0,13,0,"NTNG","08:56:21","08:58:00",-99,"1Y09"
"11809","Wednesday",7,33,0,17,0,9,0,"NTNG","08:11:40","07:58:00",820,"1Y05"
"11810","Monday",16,36,0.5,21,1,13,0,"NTNG","16:55:20","16:58:00",-160,"1Y41"
"11811","Wednesday",15,42,0,22,1.25,14,0,"NTNG","15:58:39","15:58:00",39,"1Y37"
"11812","Saturday",12,35,0,21,0,13,0,"NTNG","12:55:26","12:58:00",-154,"1Y25"
"11813","Friday",16,39,0,23,0,14,0,"NTNG","16:55:12","16:58:00",-168,"1Y41"
"11814","Monday",13,27,0,25,1.5,14,0,"NTNG","13:59:06","13:58:00",66,"1Y29"
"11815","Monday",9,45,0.5,21,0,12,0,"NTNG","09:52:38","09:58:00",-322,"1Y13"
"11816","Saturday",12,34,0.25,21,0,13,0,"NTNG","12:52:59","12:58:00",-301,"1Y25"
"11817","Monday",14,40,0,24,0,14,0,"NTNG","14:54:29","14:58:00",-211,"1Y33"
"11818","Thursday",7,35,0,18,0,11,0,"NTNG","07:52:53","07:58:00",-307,"1Y05"
"11819","Tuesday",14,39,0.5,21,0,14,0.25,"NTNG","15:01:25","14:58:00",205,"1Y33"
"11820","Wednesday",16,37,0,16,2,13,0,"NTNG","16:54:49","16:58:00",-191,"1Y41"
"11821","Thursday",17,36,0,21,0,15,0,"NTNG","17:55:20","17:58:00",-160,"1Y45"
"11822","Thursday",7,29,0,17,0,10,0,"NTNG","07:54:53","07:58:00",-187,"1Y05"
"11823","Saturday",11,38,0.25,22,0,13,0,"NTNG","11:52:10","11:58:00",-350,"1Y21"
"11824","Sunday",11,19,0.5,12,0,3,0,"NTNG","11:51:36","11:58:00",-384,"1Y21"
"11825","Monday",8,38,0,22,0,12,0,"NTNG","08:56:13","08:58:00",-107,"1Y09"
"11826","Wednesday",17,44,0,23,0,15,0,"NTNG","17:57:13","17:58:00",-47,"1Y45"
"11827","Wednesday",12,41,0,22,0.25,14,0,"NTNG","12:54:50","12:58:00",-190,"1Y25"
"11828","Monday",16,38,0,22,0,14,0,"NTNG","16:57:33","16:58:00",-27,"1Y41"
"11829","Wednesday",9,39,1.5,21,0.5,13,0,"NTNG","09:55:07","09:58:00",-173,"1Y13"
"11830","Sunday",20,24,0.25,19,0,7,0,"NTNG","20:55:34","20:58:00",-146,"1Y57"
"11831","Tuesday",7,33,0,18,0,10,0,"NTNG","07:54:27","07:58:00",-213,"1Y05"
"11832","Wednesday",18,42,3.5,21,4.5,12,0,"NTNG","18:56:36","18:58:00",-84,"1Y49"
"11833","Wednesday",10,39,1.5,24,2.5,15,4.5,"NTNG","10:53:48","10:58:00",-252,"1Y17"
"11834","Saturday",17,37,1.5,25,0,14,0,"NTNG","17:55:11","17:58:00",-169,"1Y45"
"11835","Monday",7,31,0,17,0,11,0,"NTNG","07:54:58","07:58:00",-182,"1Y05"
"11836","Saturday",12,34,0,22,0,13,0,"NTNG","13:01:11","12:58:00",191,"1Y25"
"11837","Saturday",20,35,0,19,1.5,11,0,"NTNG","20:56:38","20:58:00",-82,"1Y57"
"11838","Wednesday",14,38,1.75,21,0,14,0,"NTNG","14:53:19","14:58:00",-281,"1Y33"
"11839","Wednesday",11,41,1.5,22,3.5,14,0,"NTNG","11:58:35","11:58:00",35,"1Y21"
"11840","Sunday",15,27,0,16,0,7,0,"NTNG","15:56:43","15:58:00",-77,"1Y37"
"11841","Wednesday",7,32,0,19,0,11,0,"NTNG","07:54:55","07:58:00",-185,"1Y05"
"11842","Wednesday",16,38,0,20,0,14,0,"NTNG","16:56:34","16:58:00",-86,"1Y41"
"11843","Thursday",13,41,0,25,0,14,0,"NTNG","13:58:45","13:58:00",45,"1Y29"
"11844","Saturday",11,36,0.75,21,0,13,0,"NTNG","11:56:06","11:58:00",-114,"1Y21"
"11845","Thursday",7,34,0,18,0,11,0,"NTNG","07:54:16","07:58:00",-224,"1Y05"
"11846","Wednesday",9,41,1,20,1.25,13,0,"NTNG","09:57:33","09:58:00",-27,"1Y13"
"11847","Saturday",17,38,0,23,1,13,0,"NTNG","17:55:04","17:58:00",-176,"1Y45"
"11848","Tuesday",18,44,1,22,0.5,14,0,"NTNG","18:55:37","18:58:00",-143,"1Y49"
"11849","Sunday",13,25,0,13,0,5,0,"NTNG","13:56:30","13:58:00",-90,"1Y29"
"11850","Wednesday",16,36,0,20,0,14,0,"NTNG","16:52:57","16:58:00",-303,"1Y41"
"11851","Thursday",9,41,1.5,21,1,13,0,"NTNG","10:02:20","09:58:00",260,"1Y13"
"11852","Wednesday",20,39,0,22,0,11,0,"NTNG","20:59:13","20:58:00",73,"1Y57"
"11853","Monday",9,40,0.75,23,0,13,0,"NTNG","09:55:44","09:58:00",-136,"1Y13"
"11854","Thursday",19,43,1,24,2.75,12,0.25,"NTNG","19:58:46","19:58:00",46,"1Y53"
"11855","Sunday",13,25,0,14,0,5,0,"NTNG","13:54:12","13:58:00",-228,"1Y29"
"11856","Wednesday",13,39,0.5,23,1.5,14,0,"NTNG","13:59:40","13:58:00",100,"1Y29"
"11857","Tuesday",19,43,0,25,0,13,0,"NTNG","19:52:42","19:58:00",-318,"1Y53"
"11858","Thursday",9,42,0.25,23,0,13,0,"NTNG","09:53:33","09:58:00",-267,"1Y13"
